uniprot_domain_id_1	uniprot_domain_id_2	uniprot_domain_pair_id
22703	4997	18122
543	7782	18123
543	7783	18124
19844	4464	18125
17838	17838	18126
17838	17839	18127
17839	17838	18128
17839	17839	18129
22494	21003	18130
22494	21004	18131
31864	19279	18132
33000	8885	18133
30382	19279	18134
16206	24166	18135
22106	12179	18136
22107	12179	18137
11939	11939	18138
4318	24166	18139
8507	8507	18140
9184	24882	18141
9185	24882	18142
26267	33460	18143
26267	33461	18144
26268	33460	18145
26268	33461	18146
10610	10610	18147
10610	10611	18148
10611	10611	18149
10612	10612	18150
4521	27002	18151
27003	4521	18152
27003	4522	18153
144	19279	18154
21408	17881	18155
21408	17882	18156
6076	11290	18157
23019	21385	18158
8885	26668	18159
7764	4847	18160
7764	4318	18161
26811	29303	18162
9427	8885	18163
28692	28692	18164
32835	18358	18165
16937	19279	18166
8885	18248	18167
8885	18249	18168
30981	17881	18169
30982	17881	18170
30981	17882	18171
30982	17882	18172
29471	16166	18173
9471	8885	18174
21003	27098	18175
21004	27098	18176
14236	3809	18177
32535	32367	18178
32536	32367	18179
32537	32368	18180
32537	32369	18181
3043	2753	18182
10329	24882	18183
17473	17473	18184
32650	32278	18185
7145	19279	18186
30982	27860	18187
28532	3569	18188
28533	3569	18189
28532	3570	18190
28533	3570	18191
3571	28528	18192
3571	28529	18193
28528	3572	18194
3572	28529	18195
28528	3573	18196
28529	3573	18197
28528	3574	18198
28529	3574	18199
26940	14977	18200
26940	14978	18201
12179	21407	18202
31628	31628	18203
24310	26291	18204
19045	24882	18205
3398	19279	18206
28027	4721	18207
1718	19279	18208
1719	19279	18209
8805	15346	18210
8064	2992	18211
8065	2992	18212
8066	2992	18213
20432	19844	18214
20433	19844	18215
34247	14538	18216
34248	14538	18217
14538	34249	18218
34249	14539	18219
14540	34249	18220
34249	14541	18221
14538	34250	18222
34250	14539	18223
14540	34250	18224
34250	14541	18225
20432	10996	18226
20433	10996	18227
22106	19844	18228
19844	22107	18229
7413	19844	18230
19844	7414	18231
4444	15346	18232
5405	19279	18233
7406	21554	18234
7407	21555	18235
17173	15409	18236
15410	17173	18237
604	8884	18238
605	8884	18239
8885	604	18240
8885	605	18241
7154	18248	18242
7154	18249	18243
7155	18248	18244
7155	18249	18245
29353	7033	18246
29354	7035	18247
29354	7036	18248
29355	7035	18249
29355	7036	18250
29356	7035	18251
29356	7036	18252
29357	7035	18253
29357	7036	18254
9372	2753	18255
21005	17427	18256
10423	33215	18257
6082	6082	18258
5214	8885	18259
22794	8899	18260
22794	8900	18261
8899	22795	18262
22795	8900	18263
9196	19279	18264
24741	30431	18265
6368	19279	18266
14542	26273	18267
23401	8884	18268
8885	23401	18269
27274	17889	18270
14936	14936	18271
14936	14937	18272
14937	14936	18273
14937	14937	18274
27799	19279	18275
6456	6456	18276
16780	11512	18277
11513	16780	18278
11514	16780	18279
16780	11515	18280
29471	29375	18281
18478	4891	18282
26118	19279	18283
32081	32081	18284
32535	28714	18285
32536	28714	18286
32537	28714	18287
25367	20495	18288
19279	15263	18289
6025	22106	18290
6025	22107	18291
21982	19279	18292
12059	4891	18293
7513	9393	18294
4011	15821	18295
4012	15821	18296
23524	23524	18297
20940	26727	18298
20941	26727	18299
33903	8064	18300
33903	8065	18301
33903	8066	18302
18478	3130	18303
16948	28518	18304
16949	28518	18305
16950	28518	18306
16951	28518	18307
16952	28518	18308
28518	16953	18309
11043	19279	18310
164	27002	18311
27003	164	18312
27003	165	18313
34074	9372	18314
2208	15346	18315
7154	4178	18316
7155	4178	18317
19086	19279	18318
17424	8064	18319
17424	8065	18320
17424	8066	18321
23851	19279	18322
11338	16101	18323
11338	16102	18324
30300	30300	18325
29878	5928	18326
32359	19279	18327
32360	19279	18328
29375	14861	18329
19400	19279	18330
11901	27002	18331
27003	11901	18332
11902	27002	18333
21486	8884	18334
8885	21486	18335
25923	19279	18336
20801	19279	18337
1952	8885	18338
24523	19279	18339
30259	15346	18340
18478	27860	18341
29821	8064	18342
29821	8065	18343
29821	8066	18344
29823	8064	18345
29823	8065	18346
29823	8066	18347
20432	15850	18348
15850	20433	18349
22106	1255	18350
11577	11577	18351
24247	24247	18352
25641	6896	18353
25641	6897	18354
10344	10344	18355
10346	10346	18356
12179	24882	18357
6193	15802	18358
30542	3809	18359
7269	25864	18360
32240	17427	18361
32242	17427	18362
32243	17427	18363
29303	29303	18364
19317	31028	18365
19318	31028	18366
20033	3100	18367
3101	20032	18368
20602	10329	18369
20603	10329	18370
22106	10329	18371
22107	10329	18372
32146	19279	18373
32619	19279	18374
23846	19279	18375
10322	8885	18376
412	5489	18377
27445	8885	18378
4426	5871	18379
2157	27466	18380
2157	27467	18381
2157	27468	18382
32589	25673	18383
32590	25673	18384
12172	29487	18385
12172	29488	18386
29487	12173	18387
12173	29488	18388
23019	19279	18389
543	32278	18390
31045	13736	18391
31046	13736	18392
4033	8885	18393
21003	15713	18394
21004	15713	18395
10821	27002	18396
27003	10821	18397
29083	19279	18398
5570	8884	18399
8885	5570	18400
4859	4859	18401
33677	4426	18402
4426	33678	18403
4426	33680	18404
14353	6262	18405
6262	14354	18406
6262	14355	18407
31753	29375	18408
31754	29375	18409
23653	4028	18410
31900	31900	18411
31900	31901	18412
31901	31901	18413
31902	31902	18414
31903	31902	18415
6270	17507	18416
6271	17507	18417
13293	5871	18418
31536	19279	18419
14106	26347	18420
9692	6447	18421
9693	6447	18422
3517	11834	18423
12179	12179	18424
10344	7145	18425
11638	14538	18426
5456	29471	18427
17992	24338	18428
30446	15527	18429
13632	15020	18430
30446	1373	18431
20142	8885	18432
21498	4755	18433
21498	4756	18434
21499	4755	18435
21499	4756	18436
32081	10073	18437
3942	12719	18438
3110	3110	18439
22811	22811	18440
24369	27467	18441
24369	27468	18442
4464	21407	18443
28027	19279	18444
25092	25091	18445
25091	25094	18446
25092	25092	18447
25092	25093	18448
25092	25094	18449
25093	25094	18450
25094	25094	18451
12500	12500	18452
24484	1967	18453
24489	1967	18454
24484	1969	18455
24489	1969	18456
28491	16005	18457
32081	8885	18458
31916	15802	18459
19973	4847	18460
19974	4847	18461
21303	21303	18462
21305	21305	18463
25864	4444	18464
4464	12179	18465
18724	4444	18466
12021	31923	18467
9812	8884	18468
8885	9812	18469
19668	28803	18470
19669	28803	18471
8045	22393	18472
1462	1693	18473
1694	1462	18474
25643	4847	18475
25644	4847	18476
33092	14718	18477
20522	1946	18478
20522	1948	18479
1947	20523	18480
20525	1946	18481
20525	1948	18482
20526	1946	18483
20526	1948	18484
20527	1950	18485
29375	20754	18486
29375	30339	18487
11514	8885	18488
16948	20522	18489
16948	20525	18490
16948	20526	18491
16949	20522	18492
16949	20525	18493
16949	20526	18494
16950	20522	18495
16950	20525	18496
16950	20526	18497
16951	20522	18498
16951	20525	18499
16951	20526	18500
16952	20522	18501
16952	20525	18502
16952	20526	18503
20522	16953	18504
20525	16953	18505
16953	20526	18506
16954	20527	18507
20432	22533	18508
20433	22533	18509
32240	500	18510
32240	501	18511
32240	502	18512
32242	500	18513
32242	501	18514
32242	502	18515
500	32243	18516
32243	501	18517
502	32243	18518
4822	8884	18519
4821	8885	18520
8885	4822	18521
7407	4244	18522
5533	5478	18523
6076	16485	18524
31916	8885	18525
3108	8885	18526
18814	26998	18527
22571	19893	18528
18401	19279	18529
13688	21303	18530
4847	5075	18531
4847	5076	18532
5075	4848	18533
7413	29375	18534
7414	29375	18535
18751	19279	18536
19034	19034	18537
19035	19034	18538
19036	19034	18539
19035	19035	18540
19035	19036	18541
19036	19035	18542
19036	19036	18543
25827	1366	18544
28796	14538	18545
28796	14539	18546
28796	14541	18547
31932	4847	18548
31933	4847	18549
16948	16948	18550
16948	16949	18551
16948	16950	18552
16948	16951	18553
16948	16952	18554
16948	16953	18555
16949	16948	18556
16949	16949	18557
16949	16950	18558
16949	16951	18559
16949	16952	18560
16949	16953	18561
16950	16948	18562
16950	16949	18563
16950	16950	18564
16950	16951	18565
16950	16952	18566
16950	16953	18567
16951	16948	18568
16951	16949	18569
16951	16950	18570
16951	16951	18571
16951	16952	18572
16951	16953	18573
16952	16948	18574
16952	16949	18575
16952	16950	18576
16952	16951	18577
16952	16952	18578
16952	16953	18579
16953	16953	18580
16954	16954	18581
27274	26727	18582
16158	16158	18583
16159	16159	18584
16159	16160	18585
16160	16159	18586
16160	16160	18587
4832	8885	18588
8885	14826	18589
8885	14827	18590
882	2598	18591
14342	4721	18592
19361	19279	18593
30019	19279	18594
26426	19279	18595
3931	20526	18596
20522	3932	18597
20525	3932	18598
3932	20526	18599
20522	3933	18600
20525	3933	18601
20526	3933	18602
20526	3934	18603
4847	34139	18604
14445	2631	18605
7127	32368	18606
7127	32369	18607
7763	32278	18608
1448	1448	18609
8885	18985	18610
23229	7819	18611
8885	33410	18612
4330	32739	18613
5334	8885	18614
395	19279	18615
396	19279	18616
5964	19279	18617
30610	19279	18618
4011	13827	18619
4012	13827	18620
13608	8885	18621
13609	8885	18622
7266	28491	18623
12972	12719	18624
15361	8885	18625
7395	18322	18626
24741	6237	18627
7154	3571	18628
7154	3572	18629
7155	3571	18630
7155	3572	18631
15581	27002	18632
27003	15581	18633
15582	27002	18634
225	19279	18635
3786	19279	18636
3788	19279	18637
3789	19279	18638
3792	19279	18639
18449	863	18640
19104	19279	18641
20602	19844	18642
20603	19844	18643
10344	23090	18644
28294	465	18645
28294	466	18646
465	28295	18647
28295	466	18648
32803	13151	18649
22603	5871	18650
2451	10630	18651
12500	3227	18652
12500	3228	18653
7154	19090	18654
7155	19090	18655
33350	33350	18656
33350	33351	18657
33352	33350	18658
33350	33353	18659
33351	33350	18660
33351	33351	18661
33352	33351	18662
33351	33353	18663
33352	33352	18664
33352	33353	18665
33353	33353	18666
2097	19279	18667
15025	19279	18668
1595	8885	18669
3809	19408	18670
19409	3809	18671
4271	1434	18672
25640	25640	18673
25641	25641	18674
14788	26811	18675
15489	5883	18676
20598	8885	18677
20599	8885	18678
27952	19279	18679
15294	23231	18680
15296	23231	18681
3884	8885	18682
5075	15581	18683
951	951	18684
952	952	18685
9982	19279	18686
702	32278	18687
4415	8884	18688
4416	8884	18689
8885	4415	18690
8885	4416	18691
14806	2513	18692
9637	25157	18693
16948	8064	18694
16948	8065	18695
16948	8066	18696
16949	8064	18697
16949	8065	18698
16949	8066	18699
16950	8064	18700
16950	8065	18701
16950	8066	18702
16951	8064	18703
16951	8065	18704
16951	8066	18705
16952	8064	18706
16952	8065	18707
16952	8066	18708
8064	16953	18709
8065	16953	18710
8066	16953	18711
12500	25930	18712
20605	19279	18713
29471	24882	18714
12495	4444	18715
17737	16587	18716
20149	20149	18717
20149	20150	18718
20150	20150	18719
16592	24882	18720
25577	25577	18721
16948	27001	18722
16949	27001	18723
16950	27001	18724
16951	27001	18725
16952	27001	18726
16953	27001	18727
31753	26965	18728
31753	26966	18729
26965	31754	18730
31754	26966	18731
26965	33870	18732
33870	26966	18733
22526	8884	18734
8885	22526	18735
12500	8885	18736
7413	7413	18737
7413	7414	18738
7414	7414	18739
11619	18322	18740
23105	12081	18741
33462	25309	18742
4271	4271	18743
4271	4272	18744
4271	4273	18745
4272	4272	18746
4272	4273	18747
4273	4272	18748
4273	4273	18749
4847	2513	18750
524	14538	18751
11761	4478	18752
7154	30717	18753
7154	30718	18754
7155	30717	18755
7155	30718	18756
19844	10329	18757
19844	12179	18758
28517	20523	18759
28518	20522	18760
28518	20525	18761
28518	20526	18762
33462	14106	18763
30540	19279	18764
30982	13353	18765
19353	8064	18766
19353	8065	18767
19353	8066	18768
27882	13450	18769
6695	6695	18770
6696	6696	18771
6696	6697	18772
6697	6697	18773
9982	15802	18774
32240	5651	18775
5651	32241	18776
32242	5651	18777
32243	5651	18778
5229	19279	18779
16644	10091	18780
16644	10092	18781
26196	25000	18782
6324	34094	18783
16868	19279	18784
1535	19279	18785
14788	14788	18786
1240	19279	18787
31535	3043	18788
3043	31536	18789
3043	31537	18790
27729	8885	18791
18294	4848	18792
16066	7154	18793
16066	7155	18794
11577	25930	18795
27860	7819	18796
13293	33677	18797
13293	33678	18798
13293	33680	18799
5456	29375	18800
16992	3556	18801
17864	8885	18802
30981	4721	18803
16302	19279	18804
16529	29375	18805
32081	14236	18806
22423	27002	18807
27003	22423	18808
12821	8884	18809
12820	8885	18810
8885	12821	18811
12822	8885	18812
20522	15713	18813
20525	15713	18814
20526	15713	18815
8064	1365	18816
8065	1365	18817
8066	1365	18818
14538	10009	18819
10011	14538	18820
10012	14538	18821
14539	10009	18822
14540	10009	18823
14541	10009	18824
30034	19279	18825
30456	8885	18826
1801	1801	18827
1801	1802	18828
1802	1801	18829
1802	1802	18830
4444	3809	18831
4444	3810	18832
4444	3811	18833
32081	16648	18834
1954	1512	18835
15615	8885	18836
25494	8885	18837
25498	8885	18838
25499	8885	18839
21764	4847	18840
2463	6896	18841
2463	6897	18842
13452	19279	18843
22106	30839	18844
22107	30839	18845
22106	30840	18846
22107	30840	18847
10642	10642	18848
10645	10645	18849
14528	14528	18850
6324	17473	18851
25367	25367	18852
15600	19279	18853
16948	27046	18854
16949	27046	18855
16950	27046	18856
16951	27046	18857
16952	27046	18858
27046	16953	18859
8130	21526	18860
16066	25982	18861
12495	29759	18862
543	27466	18863
543	27467	18864
543	27468	18865
7154	21306	18866
7155	21306	18867
7154	21307	18868
7155	21307	18869
24882	5883	18870
6075	6074	18871
33112	2513	18872
24855	19279	18873
6270	12090	18874
6271	12090	18875
8885	20667	18876
8885	20668	18877
29471	33290	18878
11291	23130	18879
11291	23131	18880
23130	11292	18881
11292	23131	18882
21456	19279	18883
6324	6324	18884
20527	4176	18885
3809	18455	18886
9426	19279	18887
9971	9302	18888
8130	5651	18889
34169	22391	18890
34169	22392	18891
22391	34170	18892
34171	22393	18893
22533	19844	18894
34126	5448	18895
4318	10215	18896
3939	4847	18897
3940	4847	18898
23229	12797	18899
6447	8885	18900
13063	8884	18901
8885	13063	18902
28026	25000	18903
4512	8899	18904
4512	8900	18905
8899	4513	18906
4513	8900	18907
28491	7634	18908
11196	21367	18909
6998	19279	18910
7000	19279	18911
30395	19279	18912
24741	20437	18913
28026	25131	18914
12928	23653	18915
19844	16809	18916
20647	4847	18917
20648	4847	18918
32835	23123	18919
21555	2643	18920
30725	30725	18921
16066	8885	18922
23560	19279	18923
18485	8885	18924
18486	8885	18925
18487	8885	18926
24364	19279	18927
16005	33296	18928
16005	33297	18929
10306	19279	18930
26965	22533	18931
22533	26966	18932
20522	28916	18933
20525	28916	18934
20526	28916	18935
20527	28913	18936
32240	6268	18937
32240	6270	18938
32240	6271	18939
32242	6268	18940
32242	6270	18941
32242	6271	18942
32243	6268	18943
32243	6270	18944
32243	6271	18945
24936	19279	18946
1796	15393	18947
1797	15393	18948
21636	3555	18949
29471	29471	18950
19844	33870	18951
26710	1180	18952
1179	26711	18953
26711	1180	18954
27098	15713	18955
26348	8338	18956
26348	8339	18957
33252	33252	18958
16809	29375	18959
13195	14465	18960
14466	13195	18961
2463	8885	18962
22107	20754	18963
14445	29680	18964
17067	8885	18965
2672	32880	18966
20522	1305	18967
20525	1305	18968
1305	20526	18969
22106	30619	18970
22107	30619	18971
28547	8885	18972
10344	9962	18973
2753	30970	18974
7693	14538	18975
4153	4847	18976
4154	4847	18977
15489	24882	18978
10329	29375	18979
25148	2449	18980
25148	2450	18981
25149	2449	18982
25149	2450	18983
15822	2513	18984
20457	20457	18985
22533	20694	18986
22141	14538	18987
22142	14538	18988
14538	22143	18989
22143	14539	18990
14540	22143	18991
22143	14541	18992
14538	22144	18993
22144	14539	18994
14540	22144	18995
22144	14541	18996
26020	17013	18997
12951	8885	18998
21003	19279	18999
21004	19279	19000
21005	19279	19001
20219	29164	19002
20874	21385	19003
32803	1908	19004
8885	28225	19005
8885	28226	19006
25827	22533	19007
18027	17066	19008
18028	17066	19009
17067	18027	19010
17067	18028	19011
9184	15489	19012
9185	15489	19013
12928	7078	19014
1703	32329	19015
27569	3885	19016
25864	25864	19017
32081	11939	19018
8885	28440	19019
14542	20874	19020
7266	23233	19021
16868	7127	19022
28634	8884	19023
8885	28634	19024
27882	5110	19025
27883	5110	19026
27884	5110	19027
5110	27885	19028
9184	6370	19029
9185	6370	19030
17329	8064	19031
17329	8065	19032
17329	8066	19033
8485	8885	19034
18681	8885	19035
14538	14538	19036
14538	14539	19037
14538	14540	19038
14538	14541	19039
14539	14539	19040
14540	14539	19041
14539	14541	19042
14540	14541	19043
14541	14539	19044
14541	14541	19045
12825	27002	19046
27003	12825	19047
12826	27002	19048
7300	8884	19049
8885	7299	19050
8885	7300	19051
11379	24900	19052
11379	24903	19053
25131	22811	19054
8569	6896	19055
8569	6897	19056
25827	19844	19057
12059	16992	19058
25064	21334	19059
30982	3130	19060
14447	11834	19061
31433	16648	19062
18829	19279	19063
3809	14538	19064
3809	14539	19065
3809	14540	19066
3809	14541	19067
14538	3810	19068
14538	3811	19069
10329	16166	19070
33677	2722	19071
2722	33678	19072
2722	33680	19073
7154	18096	19074
7154	18097	19075
7155	18096	19076
7155	18097	19077
11142	14538	19078
4011	22038	19079
4012	22038	19080
16948	2398	19081
16948	2399	19082
16949	2398	19083
16949	2399	19084
16950	2398	19085
16950	2399	19086
16951	2398	19087
16951	2399	19088
16952	2398	19089
16952	2399	19090
16953	2398	19091
16953	2399	19092
8064	11058	19093
8064	11062	19094
8065	11058	19095
8065	11062	19096
8066	11058	19097
8066	11062	19098
25535	8265	19099
15850	22533	19100
384	19279	19101
30344	18969	19102
18973	30348	19103
8885	10927	19104
30019	8885	19105
6050	19279	19106
4847	7498	19107
7499	4847	19108
28234	29898	19109
2722	5871	19110
27860	13151	19111
28233	3066	19112
3791	689	19113
32241	19409	19114
1954	1954	19115
28087	19279	19116
22402	18322	19117
7154	1119	19118
7154	1120	19119
7155	1119	19120
7155	1120	19121
3823	8885	19122
1884	19279	19123
20874	32278	19124
17603	19279	19125
22533	29375	19126
29434	29434	19127
29435	29435	19128
469	19279	19129
14456	8885	19130
14457	8885	19131
14458	8885	19132
15575	19279	19133
14975	14975	19134
14975	14976	19135
14976	14975	19136
14976	14976	19137
14977	14977	19138
14977	14978	19139
14978	14977	19140
14978	14978	19141
10073	13548	19142
7154	30397	19143
7155	30397	19144
7154	30398	19145
7155	30398	19146
18478	25864	19147
5075	4244	19148
29879	22391	19149
29881	22393	19150
